dataset,frame,gt_range,gcx,gcy,gw,gh,n_boxes,old_hit,new_hit
frametop,frametop_000364_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000365_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000366_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000367_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000368_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000369_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000370_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000371_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000372_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000373_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000374_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000375_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000376_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000377_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000378_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000379_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000380_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000381_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000382_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000383_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000384_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000385_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000386_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000387_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000388_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000389_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000390_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000391_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000392_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000393_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000394_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000395_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000396_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000397_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000398_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000399_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000400_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000401_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000402_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000403_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000404_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000405_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000406_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000407_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000408_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000409_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000410_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000411_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000412_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000413_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000414_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000415_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000416_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000417_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000418_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000419_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000420_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000421_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000422_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000423_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000424_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000425_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000426_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000427_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000428_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000429_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000430_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000431_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000432_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000433_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000434_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000435_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000436_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000437_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000438_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000439_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000440_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000441_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000442_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000443_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000444_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000445_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000446_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000447_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000448_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000449_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000450_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000451_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000452_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000453_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000454_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000455_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000456_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000457_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000458_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000459_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000460_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000461_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000462_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000463_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000464_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000465_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000466_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000467_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000468_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000469_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000470_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000471_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000472_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000473_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000474_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000475_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000476_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000477_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000478_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000479_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000480_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000481_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000482_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000483_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000484_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000485_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000486_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000487_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000488_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000489_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000490_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000491_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000492_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000493_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000494_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000495_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000496_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000497_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000498_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000499_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000500_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000501_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000502_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000503_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000504_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000505_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000506_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000507_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000508_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000509_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000510_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000511_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000512_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000513_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000514_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000515_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000516_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000517_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000518_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000519_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000520_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000521_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000522_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000523_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000524_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000525_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000526_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000527_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000528_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000529_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000530_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000531_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000532_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000533_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop,frametop_000534_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000001_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000002_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000003_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000004_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000005_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000006_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000007_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000008_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000009_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000010_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000011_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000012_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000013_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000014_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000015_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000016_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000017_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000018_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000019_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000020_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000021_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000022_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000023_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000024_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000025_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000026_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000027_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000028_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000029_r025.0_pos,25.0,640.0,58.2,9.6,9.6,2,0,1
frametop_banked,frametop_banked_000030_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000031_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000032_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000033_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000034_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000035_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000036_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000037_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000038_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000039_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000040_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000041_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000042_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000043_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000044_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000045_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000046_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000047_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000048_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000049_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000050_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000051_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000052_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000053_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000054_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000055_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000056_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000057_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000058_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000059_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000060_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000061_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000062_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000063_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000064_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000065_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000066_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000067_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000068_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000069_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000070_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000071_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000072_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000073_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000074_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000075_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000076_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000077_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000078_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000079_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000080_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000081_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000082_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000083_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000084_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000085_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000086_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000087_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000088_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000089_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000090_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000091_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000092_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000093_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000094_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000095_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000096_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000097_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000098_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000099_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000100_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000101_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000102_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000103_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000104_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000105_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000106_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000107_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000108_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000109_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000110_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000111_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000112_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000113_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000114_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000115_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000116_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000117_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000118_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000119_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000120_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000121_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
frametop_banked,frametop_banked_000122_r008.0_pos,8.0,640.0,58.2,30.0,30.0,9,0,1
